1062;0
1063;1
1064;0
1065;0
1066;1
1067;1
1068;0
1069;0
1070;2
1071;0
1072;2
1073;0
1074;0
1075;1
1076;0
1077;1
1078;0
1079;0
1080;1
1081;0
1082;0
1083;2
1084;1
1085;1
1086;0
1087;0
1088;0
1089;3
1090;1
1091;3
1092;0
1093;2
1094;1
1095;0
1096;0
1097;3
1098;0
1099;0
1100;1
1101;0
1102;0
1103;0
1104;2
1105;0
1106;1
1107;3
1108;1
1109;1
1110;0
1111;0
1112;0
1113;0
1114;0
1115;0
1116;1
1117;0
1118;0
1119;2
1120;1
1121;4
1122;0
1123;1
1124;2
1125;0
1126;1
1127;0
1128;1
1129;2
1130;0
1131;1
1132;0
1133;0
1134;3
1135;0
1136;1
1137;0
1138;0
1139;0
1140;0
1141;0
1142;0
1143;1
1144;0
1145;2
1146;0
1147;1
1148;1
1149;2
1150;0
1151;0
1152;0
1153;0
1154;0
1155;0
1156;2
1157;0
1158;3
1159;0
1160;2
1161;2
1162;1
1163;0
1164;0
1165;1
1166;0
1167;0
1168;0
1169;0
1170;1
1171;0
1172;1
1173;1
1174;0
1175;1
1176;0
1177;1
1178;0
1179;2
1180;0
1181;0
1182;0
1183;0
1184;0
1185;0
1186;0
1187;1
1188;1
1189;0
1190;0
1191;0
1192;0
1193;2
1194;1
1195;0
1196;0
1197;1
1198;1
1199;2
1200;0
1201;1
1202;1
1203;4
1204;0
1205;1
1206;0
1207;2
1208;1
1209;0
1210;0
1211;0
1212;0
1213;0
1214;1
1215;2
1216;0
1217;0
1218;1
1219;0
1220;1
1221;0
1222;0
1223;0
1224;1
1225;0
1226;1
1227;0
1228;0
1229;0
1230;1
1231;0
1232;0
1233;0
1234;3
1235;2
1236;1
1237;0
1238;0
1239;1
1240;1
1241;0
1242;1
1243;0
1244;0
1245;0
1246;0
1247;0
1248;0
1249;0
1250;1
1251;1
1252;0
1253;1
1254;0
1255;1
1256;0
1257;1
1258;1
1259;0
1260;1
1261;0
1262;2
1263;2
1264;0
1265;1
1266;0
1267;0
1268;0
1269;0
1270;0
1271;3
1272;0
1273;1
1274;0
1275;0
1276;0
1277;0
1278;0
1279;0
1280;0
1281;1
1282;0
1283;2
1284;2
1285;1
1286;1
1287;1
1288;0
1289;1
1290;0
1291;1
1292;1
1293;0
1294;0
1295;0
1296;0
1297;0
1298;1
1299;0
1300;1
1301;0
1302;0
1303;2
1304;0
1305;1
1306;0
1307;1
1308;0
1309;3
1310;0
1311;1
1312;2
1313;0
1314;0
1315;3
1316;0
1317;0
1318;0
1319;0
1320;0
1321;0
1322;2
1323;0
1324;0
1325;1
1326;0
1327;0
1328;1
1329;2
1330;0
1331;2
1332;1
1333;0
1334;1
1335;1
1336;0
1337;0
1338;0
1339;0
1340;1
1341;0
1342;0
1343;1
1344;0
1345;1
1346;1
1347;0
1348;0
1349;1
1350;0
1351;1
1352;0
1353;2
1354;0
1355;0
1356;2
1357;0
1358;0
1359;0
1360;0
1361;0
1362;1
1363;2
1364;2
1365;0
1366;2
1367;2
1368;0
1369;0
1370;0
1371;1
1372;0
1373;1
1374;1
1375;1
1376;0
1377;0
1378;0
1379;0
1380;0
1381;0
1382;2
1383;1
1384;0
1385;1
1386;0
1387;0
1388;0
1389;1
1390;0
1391;1
1392;0
1393;0
1394;1
1395;1
1396;0
1397;0
1398;2
1399;0
1400;0
1401;1
1402;0
1403;1
1404;0
1405;1
1406;2
1407;0
1408;0
1409;1
1410;0
1411;1
1412;1
1413;1
1414;0
1415;1
1416;0
1417;2
1418;0
1419;0
1420;0
1421;1
1422;0
1423;0
1424;2
1425;0
1426;0
1427;2
1428;2
1429;2
1430;0
1431;0
1432;2
1433;0
1434;0
1435;1
1436;0
1437;0
1438;0
1439;0
1440;0
1441;1
1442;2
1443;0
1444;0
1445;1
1446;2
1447;1
1448;0
1449;1
1450;0
1451;0
1452;2
1453;0
1454;1
1455;1
1456;0
1457;1
1458;1
1459;1
1460;2
1461;1
1462;0
1463;0
1464;1
1465;1
1466;0
1467;0
1468;0
1469;0
1470;0
1471;1
1472;0
1473;0
1474;1
1475;0
1476;1
1477;0
1478;0
1479;0
1480;1
1481;0
1482;0
1483;0
1484;0
1485;0
1486;0
1487;0
1488;0
1489;0
1490;1
1491;0
1492;1
1493;0
1494;0
1495;0
1496;1
1497;1
1498;1
1499;1
1500;0
1501;2
1502;0
1503;1
1504;1
1505;0
1506;0
1507;0
1508;0
1509;1
1510;0
1511;0
1512;0
1513;0
1514;1
1515;0
1516;2
1517;0
1518;0
1519;0
1520;3
1521;1
1522;1
1523;1
1524;1
1525;2
1526;0
1527;0
1528;2
1529;0
1530;1
1531;0
1532;0
1533;0
1534;1
1535;1
1536;2
1537;0
1538;1
1539;3
1540;0
1541;1
1542;0
1543;0
1544;1
1545;0
1546;2
1547;1
1548;1
1549;0
1550;0
1551;1
1552;1
1553;1
1554;1
1555;0
1556;0
1557;0
1558;0
1559;1
1560;0
1561;0
1562;0
1563;1
1564;0
1565;1
1566;0
1567;0
1568;1
1569;1
1570;1
1571;1
1572;1
1573;1
1574;1
1575;0
1576;0
1577;1
1578;1
1579;2
1580;0
1581;1
1582;0
1583;0
1584;1
1585;0
1586;0
1587;0
1588;1
1589;0
1590;1
1591;0
1592;1
1593;1
1594;0
1595;3
1596;1
1597;0
1598;0
1599;1
1600;1
1601;1
1602;0
1603;0
1604;0
1605;0
1606;0
1607;0
1608;0
1609;0
1610;0
1611;1
1612;0
1613;0
1614;1
1615;2
1616;0
1617;0
1618;2
1619;0
1620;0
1621;1
1622;1
1623;0
1624;2
1625;0
1626;3
1627;0
1628;1
1629;0
1630;1
1631;1
1632;1
1633;0
1634;0
1635;1
1636;0
1637;1
1638;0
1639;0
1640;0
1641;1
1642;0
1643;1
1644;1
1645;2
1646;1
1647;1
1648;0
1649;2
1650;0
1651;2
1652;0
1653;0
1654;1
1655;3
1656;2
1657;1
1658;0
1659;0
1660;0
1661;0
1662;0
1663;0
1664;3
1665;0
1666;0
1667;0
1668;1
1669;1
1670;0
1671;0
1672;0
1673;0
1674;0
1675;0
1676;0
1677;0
1678;1
1679;0
1680;1
1681;2
1682;2
1683;0
1684;0
1685;0
1686;2
1687;0
1688;3
1689;0
1690;0
1691;1
1692;0
1693;1
1694;1
1695;2
1696;0
1697;1
1698;0
1699;1
1700;0
1701;0
1702;1
1703;2
1704;0
1705;1
1706;1
1707;1
1708;0
1709;0
1710;0
1711;1
1712;1
1713;0
1714;1
1715;0
1716;1
1717;1
1718;0
1719;1
1720;0
1721;1
1722;0
1723;0
1724;2
1725;2
1726;1
1727;0
1728;1
1729;1
1730;0
1731;0
1732;0
1733;1
1734;1
1735;0
1736;0
1737;0
1738;0
1739;1
1740;1
1741;1
1742;1
1743;0
1744;1
1745;0
1746;0
1747;0
1748;1
1749;0
1750;1
1751;0
1752;1
1753;1
1754;0
1755;1
1756;0
1757;0
1758;0
1759;1
1760;0
1761;0
1762;0
1763;2
1764;0
1765;1
1766;0
1767;0
1768;0
1769;0
1770;0
1771;0
1772;0
1773;0
1774;0
1775;0
1776;0
1777;0
1778;1
1779;0
1780;4
1781;1
1782;0
1783;0
1784;0
1785;1
1786;0
1787;0
1788;2
1789;0
1790;1
1791;0
1792;0
1793;0
1794;3
1795;0
1796;1
1797;0
1798;0
1799;1
1800;1
1801;0
1802;1
1803;2
1804;1
1805;0
1806;1
1807;0
1808;0
1809;2
1810;1
1811;0
1812;2
1813;2
1814;0
1815;0
1816;0
1817;0
1818;0
1819;0
1820;1
1821;1
1822;0
1823;0
1824;0
1825;0
1826;2
1827;0
1828;0
1829;0
1830;0
1831;0
1832;0
1833;0
1834;1
1835;1
1836;0
1837;1
1838;0
1839;1
1840;0
1841;1
1842;0
1843;0
1844;0
1845;0
1846;0
1847;2
1848;1
1849;2
1850;0
1851;0
1852;1
1853;0
1854;1
1855;0
1856;1
1857;0
1858;0
1859;0
1860;1
1861;0
1862;1
1863;1
1864;0
1865;0
1866;0
1867;0
1868;3
1869;0
1870;1
1871;1
1872;0
1873;0
1874;1
1875;2
1876;0
1877;0
1878;1
1879;0
1880;1
1881;0
1882;1
1883;2
1884;0
1885;1
1886;2
1887;0
1888;0
1889;0
1890;0
1891;2
1892;0
1893;1
1894;0
1895;0
1896;2
1897;0
1898;0
1899;0
1900;0
1901;0
1902;2
1903;0
1904;2
1905;1
1906;2
1907;0
1908;1
1909;1
1910;0
1911;0
1912;0
1913;1
1914;0
1915;1
1916;0
1917;0
1918;2
1919;2
1920;0
1921;2
1922;0
1923;1
1924;1
1925;0
1926;0
1927;1
1928;2
1929;0
1930;0
1931;1
1932;2
1933;0
1934;0
1935;1
1936;0
1937;1
1938;4
1939;0
1940;2
1941;2
1942;0
1943;1
1944;1
1945;1
1946;0
1947;0
1948;2
1949;0
1950;1
1951;1
1952;0
1953;1
1954;0
1955;0
1956;0
1957;0
1958;0
1959;1
1960;0
1961;1
1962;0
1963;0
1964;1
1965;1
1966;0
1967;1
1968;1
1969;0
1970;1
1971;2
1972;0
1973;0
1974;0
1975;0
1976;0
1977;0
1978;1
1979;1
1980;0
1981;0
1982;0
1983;0
1984;0
1985;0
1986;0
1987;1
1988;1
1989;0
1990;2
1991;1
1992;1
1993;2
1994;0
1995;0
1996;0
1997;0
1998;0
1999;0
2000;0
2001;0
2002;1
2003;0
2004;2
2005;0
2006;0
2007;1
2008;1
2009;1
2010;0
2011;0
2012;0
2013;0
2014;1
2015;1
2016;0
2017;1
2018;0
2019;0
2020;1
2021;1
2022;0
2023;1
2024;0
2025;0
2026;0
2027;0
2028;1
2029;0
2030;0
2031;0
2032;2
2033;0
2034;1
2035;0
2036;0
2037;0
2038;2
2039;0
2040;2
2041;1
2042;1
2043;2
2044;1
2045;1
2046;1
2047;1
2048;1
2049;1
2050;0
2051;0
2052;2
2053;1
2054;0
2055;0
2056;0
2057;2
2058;1
2059;1
2060;1
2061;1
2062;0
2063;2
2064;0
2065;0
2066;0
2067;1
2068;2
2069;3
2070;1
2071;0
2072;0
2073;1
2074;0
2075;0
2076;0
2077;1
2078;0
2079;0
2080;2
2081;2
2082;2
2083;0
2084;0
2085;2
2086;0
2087;2
2088;0
2089;0
2090;1
2091;0
2092;0
2093;0
2094;0
2095;0
2096;1
2097;0
2098;0
2099;1
2100;1
2101;0
2102;1
2103;0
2104;0
2105;1
2106;0
2107;1
2108;1
2109;1
2110;1
2111;0
2112;0
2113;0
2114;1
2115;1
2116;0
2117;3
2118;0
2119;0
2120;0
2121;0
2122;0
2123;0
2124;1
2125;0
2126;1
2127;1
2128;1
2129;0
2130;2
2131;1
2132;0
2133;0
2134;0
2135;2
2136;1
2137;1
2138;1
2139;0
2140;2
2141;0
2142;2
2143;0
2144;1
2145;0
2146;0
2147;0
2148;2
2149;0
2150;0
2151;1
2152;0
2153;0
2154;2
2155;0
2156;0
2157;2
2158;0
2159;1
2160;1
2161;0
2162;1
2163;1
2164;1
2165;2
2166;1
2167;0
2168;0
2169;1
2170;0
2171;0
2172;1
2173;0
2174;0
2175;1
2176;0
2177;0
2178;0
2179;1
2180;0
2181;0
2182;0
2183;1
2184;1
2185;0
2186;1
2187;1
2188;0
2189;0
2190;1
2191;1
2192;1
2193;0
2194;0
2195;1
2196;0
2197;0
2198;0
2199;1
2200;0
2201;0
2202;0
2203;0
2204;0
2205;0
2206;0
2207;0
2208;0
2209;1
2210;0
2211;0
2212;0
2213;1
2214;1
2215;0
2216;1
2217;0
2218;0
2219;1
2220;1
2221;0
2222;1
2223;0
2224;0
2225;1
2226;1
2227;0
2228;2
2229;0
2230;1
2231;1
2232;0
2233;0
2234;1
2235;0
2236;0
2237;0
2238;0
2239;1
2240;1
2241;2
2242;0
2243;0
2244;2
2245;2
2246;0
2247;0
2248;0
2249;0
2250;1
2251;0
2252;0
2253;0
2254;0
2255;2
2256;2
2257;1
2258;1
2259;0
2260;0
2261;1
2262;0
2263;1
2264;0
2265;0
2266;1
2267;1
2268;1
2269;1
2270;0
2271;2
2272;1
2273;0
2274;2
2275;0
2276;0
2277;0
2278;0
2279;2
2280;1
2281;2
2282;0
2283;0
2284;1
2285;0
2286;0
2287;1
2288;2
2289;1
2290;0
2291;1
2292;1
2293;1
2294;0
2295;0
2296;1
2297;1
2298;1
2299;0
2300;1
2301;1
2302;0
2303;0
2304;0
2305;1
2306;1
2307;0
2308;0
2309;0
2310;0
2311;0
2312;0
2313;1
2314;0
2315;1
2316;0
2317;1
2318;1
2319;0
2320;0
2321;0
2322;3
2323;1
2324;0
2325;1
2326;2
2327;0
2328;0
2329;1
2330;1
2331;0
2332;0
2333;1
2334;2
2335;0
2336;1
2337;0
2338;0
2339;0
2340;1
2341;0
2342;0
2343;1
2344;1
2345;0
2346;1
2347;0
2348;0
2349;1
2350;0
2351;0
2352;0
2353;0
2354;0
2355;0
2356;0
2357;0
2358;1
2359;0
2360;0
2361;1
2362;0
2363;0
2364;1
2365;0
2366;0
2367;0
2368;2
2369;0
2370;1
2371;2
2372;0
2373;0
2374;0
2375;0
2376;1
2377;0
2378;0
2379;1
2380;0
2381;1
2382;2
2383;2
2384;3
2385;0
2386;0
2387;1
2388;0
2389;0
2390;0
2391;1
2392;1
2393;1
2394;0
2395;2
2396;1
2397;1
2398;0
2399;1
2400;2
2401;0
2402;1
2403;1
2404;0
2405;1
2406;0
2407;1
2408;1
2409;0
2410;0
2411;0
2412;0
2413;0
2414;0
2415;0
2416;2
2417;1
2418;1
2419;0
2420;0
2421;1
2422;1
2423;1
2424;1
2425;2
2426;1
2427;1
2428;0
2429;1
2430;1
2431;0
2432;0
2433;1
2434;1
2435;3
2436;1
2437;0
2438;1
2439;0
2440;1
2441;2
2442;0
2443;1
2444;0
2445;1
2446;0
2447;0
2448;0
2449;0
2450;0
2451;1
2452;1
2453;0
2454;0
2455;2
2456;0
2457;3
2458;1
2459;0
2460;1
2461;0
2462;0
2463;0
2464;1
2465;1
2466;0
2467;0
2468;0
2469;0
2470;1
2471;0
2472;0
2473;0
2474;0
2475;0
2476;0
2477;0
2478;0
2479;2
2480;0
2481;0
2482;0
2483;1
2484;0
2485;0
2486;0
2487;0
2488;0
2489;2
2490;0
2491;1
2492;0
2493;0
2494;1
2495;3
2496;0
2497;1
2498;0
2499;0
2500;4
2501;1
2502;1
2503;0
2504;2
2505;0
2506;1
2507;1
2508;0
2509;0
2510;2
2511;1
2512;1
2513;0
2514;2
2515;0
2516;0
2517;0
2518;0
2519;2
2520;0
2521;1
2522;0
2523;3
2524;0
2525;0
2526;2
2527;0
2528;2
2529;2
2530;0
2531;1
2532;0
2533;0
2534;2
2535;0
2536;0
2537;0
2538;0
2539;0
2540;0
2541;0
2542;1
2543;1
2544;0
2545;1
2546;0
2547;0
2548;1
2549;0
2550;0
2551;1
2552;0
2553;1
2554;1
2555;0
2556;1
2557;0
2558;0
2559;2
2560;0
2561;0
2562;1
2563;1
2564;0
2565;1
2566;0
2567;0
2568;0
2569;0
2570;0
2571;0
2572;0
2573;1
2574;0
2575;0
2576;0
2577;1
2578;2
2579;1
2580;0
2581;1
2582;0
2583;0
2584;1
2585;0
2586;2
2587;0
2588;0
2589;0
2590;0
2591;0
2592;0
2593;2
2594;0
2595;1
2596;0
2597;0
2598;0
2599;1
2600;1
2601;1
2602;1
2603;1
2604;0
2605;1
2606;0
2607;0
2608;1
2609;0
2610;1
2611;0
2612;0
2613;1
2614;0
2615;2
2616;0
2617;2
2618;1
2619;0
2620;1
2621;1
2622;1
2623;0
2624;0
2625;1
2626;0
2627;0
2628;0
2629;1
2630;2
2631;1
2632;1
2633;1
2634;0
2635;0
2636;1
2637;1
2638;0
2639;0
2640;0
2641;1
2642;0
2643;2
2644;1
2645;0
2646;1
2647;1
2648;0
2649;1
2650;0
2651;0
2652;1
2653;0
2654;0
2655;1
2656;0
2657;2
2658;0
2659;0
2660;0
2661;1
2662;1
2663;1
2664;1
2665;0
2666;1
2667;1
2668;1
2669;0
2670;0
2671;1
2672;1
2673;0
2674;2
2675;2
2676;0
2677;0
2678;0
2679;0
2680;0
2681;1
2682;0
2683;0
2684;0
2685;0
2686;0
2687;0
2688;2
2689;1
2690;1
2691;0
2692;3
2693;0
2694;1
2695;2
2696;0
2697;1
2698;0
2699;0
2700;0
2701;0
2702;1
2703;1
2704;0
2705;1
2706;0
2707;0
2708;0
2709;1
2710;0
2711;1
2712;0
2713;0
2714;0
2715;1
2716;0
2717;0
2718;0
2719;0
2720;0
2721;0
2722;1
2723;0
2724;0
2725;0
2726;4
2727;0
2728;1
2729;0
2730;2
2731;0
2732;2
2733;2
2734;0
2735;0
2736;0
2737;1
2738;0
2739;1
2740;1
2741;0
2742;1
2743;1
2744;0
2745;1
2746;2
2747;3
2748;2
2749;1
2750;0
2751;0
2752;1
2753;0
2754;0
2755;1
2756;0
2757;1
2758;0
2759;0
2760;4
2761;1
2762;0
2763;1
2764;1
2765;2
2766;3
2767;0
2768;0
2769;0
2770;0
2771;1
2772;0
2773;0
2774;2
2775;1
2776;1
2777;0
2778;0
2779;0
2780;0
2781;0
2782;2
2783;0
2784;1
2785;0
2786;1
2787;1
2788;2
2789;0
2790;0
2791;0
2792;1
2793;1
2794;0
2795;1
2796;0
2797;2
2798;0
2799;1
2800;0
2801;0
2802;1
2803;1
2804;0
2805;1
2806;0
2807;0
2808;0
2809;0
2810;0
2811;0
2812;1
2813;0
2814;1
2815;0
2816;2
2817;1
2818;0
2819;1
2820;0
2821;0
2822;0
2823;2
2824;0
2825;0
2826;0
2827;1
2828;2
2829;2
2830;2
2831;0
2832;1
2833;1
2834;0
2835;0
2836;2
2837;1
2838;1
2839;2
2840;1
2841;1
2842;0
2843;0
2844;0
2845;0
2846;0
2847;0
2848;1
2849;2
2850;1
2851;0
2852;0
2853;1
2854;1
2855;1
2856;0
2857;0
2858;1
2859;2
2860;0
2861;1
2862;0
2863;2
2864;0
2865;0
2866;0
2867;0
2868;2
2869;1
2870;0
2871;1
2872;0
2873;0
2874;0
2875;1
2876;0
2877;1
2878;0
2879;2
2880;1
2881;0
2882;0
2883;1
2884;0
2885;0
2886;0
2887;0
2888;0
2889;1
2890;1
2891;1
2892;0
2893;0
2894;0
2895;1
2896;0
2897;1
2898;0
2899;0
2900;2
2901;0
2902;1
2903;1
2904;2
2905;1
2906;2
2907;1
2908;0
2909;0
2910;0
2911;0
2912;1
2913;0
2914;0
2915;2
2916;1
2917;1
2918;1
2919;1
2920;0
2921;2
2922;2
2923;0
2924;0
2925;0
2926;0
2927;0
2928;1
2929;0
2930;0
2931;0
2932;1
2933;2
2934;1
2935;0
2936;0
2937;2
2938;0
2939;2
2940;0
2941;2
2942;0
2943;0
2944;0
2945;0
2946;1
2947;1
2948;1
2949;1
2950;1
2951;0
2952;0
2953;1
2954;0
2955;0
2956;1
2957;1
2958;0
2959;0
2960;1
2961;3
2962;0
2963;1
2964;1
2965;2
2966;1
2967;0
2968;1
2969;0
2970;2
2971;0
2972;0
2973;3
2974;0
2975;0
2976;0
2977;0
2978;1
2979;0
2980;1
2981;1
2982;1
2983;0
2984;0
2985;1
2986;1
2987;1
2988;0
2989;1
2990;2
2991;0
2992;1
2993;0
2994;0
2995;0
2996;2
2997;0
2998;0
2999;0
